,draw_size,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,surface_cat,fav_win
5806,128,106296,0,Gregoire Barrere,R,183.0,26.5,106121,0,Taro Daniel,R,191.0,27.5,5,128,155.0,15.0,5.0,116.0,67.0,52.0,26.0,18.0,4.0,6.0,6.0,5.0,113.0,64.0,39.0,26.0,17.0,7.0,12.0,93.0,647.0,112.0,511.0,2020,2,True
5807,128,126094,10,Andrey Rublev,R,188.0,22.8,104871,0,Jeremy Chardy,R,188.0,33.5,5,128,127.0,11.0,3.0,89.0,47.0,40.0,22.0,14.0,7.0,8.0,21.0,11.0,126.0,83.0,58.0,14.0,15.0,17.0,22.0,14.0,2234.0,60.0,860.0,2020,2,True
5808,128,105777,14,Grigor Dimitrov,R,188.0,29.2,126205,0,Tommy Paul,R,185.0,23.2,5,128,111.0,1.0,4.0,77.0,50.0,42.0,15.0,13.0,7.0,7.0,3.0,3.0,82.0,51.0,29.0,14.0,13.0,7.0,12.0,20.0,1885.0,58.0,894.0,2020,2,True
5809,128,105916,0,Marton Fucsovics,R,188.0,28.5,106198,0,Hugo Dellien,R,180.0,27.2,5,128,106.0,7.0,2.0,73.0,36.0,29.0,25.0,13.0,4.0,5.0,1.0,2.0,72.0,52.0,24.0,11.0,12.0,4.0,10.0,66.0,787.0,97.0,638.0,2020,2,True
5810,128,126207,0,Frances Tiafoe,R,188.0,22.6,104312,0,Andreas Seppi,R,190.0,36.5,5,128,182.0,12.0,5.0,135.0,80.0,64.0,30.0,21.0,8.0,9.0,13.0,4.0,125.0,80.0,58.0,23.0,20.0,7.0,10.0,82.0,700.0,89.0,671.0,2020,2,True
5811,128,105357,0,John Millman,R,183.0,31.2,105932,22,Nikoloz Basilashvili,R,185.0,28.5,5,128,119.0,6.0,0.0,93.0,54.0,43.0,23.0,14.0,7.0,7.0,4.0,2.0,82.0,47.0,30.0,18.0,13.0,4.0,8.0,43.0,1096.0,30.0,1395.0,2020,2,False
5812,128,200670,0,J J Wolf,R,183.0,21.6,105550,29,Guido Pella,L,185.0,30.2,5,128,133.0,13.0,8.0,98.0,54.0,39.0,23.0,16.0,3.0,6.0,3.0,3.0,97.0,68.0,46.0,12.0,16.0,2.0,7.0,138.0,402.0,36.0,1310.0,2020,2,False
5813,128,106148,0,Roberto Carballes Baena,R,183.0,27.4,103852,0,Feliciano Lopez,L,188.0,38.9,5,128,180.0,3.0,5.0,110.0,71.0,54.0,24.0,20.0,2.0,4.0,17.0,11.0,139.0,66.0,53.0,34.0,21.0,10.0,14.0,101.0,614.0,57.0,908.0,2020,2,False
5814,128,106331,0,Christopher Oconnell,R,183.0,26.2,111513,0,Laslo Djere,R,188.0,25.2,5,128,189.0,4.0,1.0,139.0,85.0,61.0,29.0,22.0,8.0,12.0,6.0,10.0,131.0,74.0,57.0,23.0,21.0,6.0,11.0,116.0,498.0,81.0,705.0,2020,2,False
5815,128,106421,3,Daniil Medvedev,R,198.0,24.5,105643,0,Federico Delbonis,L,190.0,29.9,5,128,106.0,4.0,4.0,66.0,43.0,37.0,16.0,13.0,2.0,2.0,1.0,3.0,84.0,54.0,32.0,13.0,12.0,4.0,9.0,5.0,5890.0,79.0,711.0,2020,2,True
5816,128,105138,8,Roberto Bautista Agut,R,183.0,32.3,105815,0,Tennys Sandgren,R,188.0,29.1,5,128,166.0,4.0,2.0,113.0,78.0,51.0,23.0,17.0,17.0,19.0,14.0,5.0,111.0,59.0,45.0,21.0,16.0,7.0,11.0,11.0,2540.0,48.0,1013.0,2020,2,True
5817,128,200175,0,Miomir Kecmanovic,R,183.0,21.0,126149,0,Gianluca Mager,R,185.0,25.7,5,128,174.0,26.0,10.0,163.0,91.0,75.0,39.0,24.0,9.0,10.0,22.0,6.0,155.0,95.0,72.0,39.0,25.0,7.0,11.0,47.0,1028.0,80.0,711.0,2020,2,True
5818,128,105577,0,Vasek Pospisil,R,193.0,30.1,104259,0,Philipp Kohlschreiber,R,178.0,36.8,5,128,174.0,23.0,7.0,120.0,68.0,58.0,28.0,19.0,2.0,4.0,9.0,4.0,128.0,65.0,50.0,31.0,19.0,8.0,11.0,94.0,642.0,75.0,729.0,2020,2,False
5819,128,105683,25,Milos Raonic,R,196.0,29.6,104919,0,Leonardo Mayer,R,188.0,33.2,5,128,109.0,14.0,5.0,65.0,38.0,34.0,18.0,13.0,0.0,0.0,5.0,7.0,83.0,45.0,28.0,18.0,13.0,4.0,9.0,18.0,1950.0,120.0,464.0,2020,2,True
5820,128,200282,21,Alex De Minaur,R,183.0,21.5,105413,0,Andrej Martin,R,180.0,30.9,5,128,131.0,2.0,4.0,97.0,59.0,41.0,21.0,15.0,6.0,8.0,6.0,2.0,102.0,64.0,38.0,18.0,16.0,2.0,8.0,28.0,1485.0,98.0,638.0,2020,2,True
5821,128,104755,0,Richard Gasquet,R,185.0,34.2,103333,0,Ivo Karlovic,R,208.0,41.5,5,128,113.0,8.0,3.0,98.0,68.0,56.0,21.0,17.0,5.0,6.0,20.0,4.0,94.0,54.0,36.0,25.0,16.0,5.0,8.0,51.0,985.0,126.0,444.0,2020,2,True
5822,128,111575,11,Karen Khachanov,R,198.0,24.2,206173,0,Jannik Sinner,R,188.0,19.0,5,128,224.0,18.0,8.0,159.0,99.0,77.0,35.0,25.0,6.0,7.0,12.0,5.0,191.0,108.0,80.0,37.0,24.0,17.0,22.0,16.0,2120.0,74.0,733.0,2020,2,True
5823,128,200000,15,Felix Auger Aliassime,R,193.0,20.0,106329,0,Thiago Monteiro,L,183.0,26.2,5,128,231.0,18.0,8.0,150.0,94.0,79.0,31.0,24.0,2.0,2.0,8.0,4.0,145.0,113.0,85.0,22.0,24.0,7.0,8.0,21.0,1806.0,83.0,700.0,2020,2,True
5824,128,104918,0,Andy Murray,R,190.0,33.2,106415,0,Yoshihito Nishioka,L,170.0,24.9,5,128,279.0,14.0,13.0,193.0,110.0,85.0,39.0,29.0,11.0,16.0,8.0,5.0,162.0,109.0,77.0,30.0,27.0,2.0,6.0,115.0,502.0,49.0,1007.0,2020,2,False
5825,128,144895,0,Corentin Moutet,L,178.0,21.3,106210,0,Jiri Vesely,L,198.0,27.1,5,128,144.0,4.0,4.0,101.0,65.0,48.0,22.0,16.0,8.0,9.0,14.0,2.0,103.0,65.0,46.0,16.0,16.0,9.0,13.0,77.0,722.0,67.0,785.0,2020,2,False
5826,128,105554,23,Daniel Evans,R,175.0,30.2,205734,0,Thiago Seyboth Wild,R,185.0,20.4,5,128,136.0,9.0,1.0,83.0,48.0,38.0,24.0,14.0,2.0,2.0,5.0,4.0,92.0,53.0,30.0,20.0,14.0,5.0,10.0,31.0,1384.0,113.0,507.0,2020,2,True
5827,128,105227,31,Marin Cilic,R,198.0,31.9,106045,0,Denis Kudla,R,180.0,28.0,5,128,213.0,26.0,8.0,150.0,90.0,75.0,29.0,27.0,1.0,4.0,19.0,7.0,168.0,104.0,77.0,33.0,28.0,7.0,12.0,38.0,1225.0,111.0,521.0,2020,2,True
5828,128,105613,0,Norbert Gombos,R,193.0,30.0,105430,0,Radu Albot,R,175.0,30.8,5,128,133.0,6.0,2.0,88.0,57.0,43.0,18.0,14.0,2.0,3.0,7.0,5.0,104.0,67.0,45.0,12.0,13.0,8.0,13.0,104.0,550.0,70.0,772.0,2020,2,False
5829,128,111576,0,Sumit Nagal,R,178.0,23.0,105614,0,Bradley Klahn,L,190.0,30.0,5,128,132.0,1.0,5.0,88.0,70.0,54.0,11.0,16.0,1.0,2.0,10.0,5.0,116.0,73.0,46.0,19.0,16.0,11.0,17.0,124.0,448.0,129.0,436.0,2020,2,True
5830,128,106233,2,Dominic Thiem,R,185.0,26.9,144719,0,Jaume Munar,R,183.0,23.3,5,128,115.0,9.0,2.0,68.0,43.0,31.0,15.0,12.0,5.0,7.0,1.0,5.0,76.0,43.0,25.0,19.0,10.0,7.0,10.0,3.0,7135.0,105.0,548.0,2020,2,True
5831,128,104925,1,Novak Djokovic,R,188.0,33.2,106378,0,Kyle Edmund,R,188.0,25.6,5,64,193.0,16.0,3.0,108.0,72.0,60.0,21.0,20.0,3.0,5.0,7.0,6.0,139.0,82.0,53.0,27.0,20.0,6.0,12.0,1.0,10860.0,44.0,1050.0,2020,2,True
5832,128,105526,28,Jan Lennard Struff,R,193.0,30.3,111581,0,Michael Mmoh,R,188.0,22.6,5,64,100.0,14.0,1.0,72.0,43.0,39.0,20.0,14.0,1.0,1.0,3.0,1.0,81.0,51.0,35.0,12.0,14.0,4.0,9.0,29.0,1405.0,186.0,281.0,2020,2,True
5833,128,105807,20,Pablo Carreno Busta,R,188.0,29.1,106283,0,Mitchell Krueger,R,188.0,26.6,5,64,93.0,4.0,1.0,52.0,36.0,30.0,14.0,11.0,0.0,0.0,6.0,3.0,72.0,42.0,24.0,10.0,12.0,4.0,11.0,27.0,1500.0,198.0,264.0,2020,2,True
5834,128,105575,0,Ricardas Berankis,R,175.0,30.1,105449,0,Steve Johnson,R,188.0,30.6,5,64,162.0,13.0,3.0,110.0,65.0,57.0,25.0,20.0,3.0,5.0,13.0,10.0,130.0,77.0,62.0,22.0,20.0,5.0,8.0,65.0,809.0,64.0,825.0,2020,2,False
5835,128,133430,12,Denis Shapovalov,L,185.0,21.3,126952,0,Soon Woo Kwon,R,180.0,22.7,5,64,222.0,20.0,6.0,123.0,73.0,58.0,27.0,21.0,6.0,7.0,2.0,4.0,134.0,83.0,56.0,25.0,20.0,4.0,9.0,17.0,2075.0,73.0,742.0,2020,2,True
5836,128,126203,19,Taylor Fritz,R,193.0,22.8,104468,0,Gilles Simon,R,183.0,35.6,5,64,120.0,16.0,2.0,94.0,51.0,39.0,27.0,15.0,8.0,9.0,4.0,2.0,75.0,44.0,31.0,15.0,14.0,3.0,8.0,25.0,1545.0,52.0,970.0,2020,2,True
5837,128,105936,26,Filip Krajinovic,R,185.0,28.5,106218,0,Marcos Giron,R,180.0,27.1,5,64,113.0,6.0,3.0,79.0,50.0,41.0,16.0,13.0,7.0,8.0,6.0,3.0,84.0,52.0,30.0,12.0,13.0,6.0,12.0,26.0,1503.0,96.0,639.0,2020,2,True
5838,128,105676,7,David Goffin,R,180.0,29.7,144750,0,Lloyd Harris,R,193.0,23.5,5,64,174.0,12.0,7.0,150.0,90.0,69.0,24.0,21.0,11.0,15.0,11.0,3.0,106.0,78.0,55.0,11.0,19.0,3.0,9.0,10.0,2555.0,95.0,641.0,2020,2,True
5839,128,126774,4,Stefanos Tsitsipas,R,193.0,22.0,202195,0,Maxime Cressy,R,198.0,23.3,5,64,144.0,9.0,6.0,107.0,62.0,52.0,22.0,16.0,4.0,4.0,21.0,10.0,112.0,72.0,50.0,21.0,16.0,8.0,10.0,6.0,5095.0,168.0,320.0,2020,2,True
5840,128,106432,27,Borna Coric,R,188.0,23.7,106228,0,Juan Ignacio Londero,R,180.0,27.0,5,64,259.0,15.0,7.0,178.0,103.0,75.0,34.0,26.0,6.0,11.0,5.0,6.0,154.0,102.0,72.0,21.0,25.0,9.0,17.0,32.0,1355.0,62.0,832.0,2020,2,True
5841,128,111442,0,Jordan Thompson,R,183.0,26.3,106078,0,Egor Gerasimov,R,196.0,27.8,5,64,165.0,8.0,0.0,111.0,71.0,51.0,23.0,18.0,5.0,7.0,2.0,6.0,109.0,78.0,52.0,11.0,17.0,9.0,14.0,63.0,829.0,72.0,744.0,2020,2,True
5842,128,105062,0,Mikhail Kukushkin,R,183.0,32.6,106426,13,Cristian Garin,R,185.0,24.2,5,64,239.0,6.0,7.0,155.0,91.0,64.0,30.0,23.0,10.0,16.0,12.0,7.0,145.0,79.0,52.0,26.0,23.0,4.0,13.0,90.0,661.0,19.0,1900.0,2020,2,False
5843,128,111815,0,Cameron Norrie,L,188.0,25.0,105948,0,Federico Coria,R,180.0,28.4,5,64,127.0,5.0,2.0,108.0,79.0,51.0,20.0,15.0,13.0,14.0,5.0,3.0,84.0,50.0,34.0,17.0,14.0,6.0,10.0,76.0,727.0,103.0,569.0,2020,2,True
5844,128,200221,0,Alejandro Davidovich Fokina,R,183.0,21.2,128034,24,Hubert Hurkacz,R,196.0,23.5,5,64,167.0,2.0,2.0,105.0,71.0,48.0,20.0,16.0,4.0,6.0,17.0,4.0,127.0,73.0,52.0,22.0,17.0,13.0,18.0,99.0,627.0,33.0,1353.0,2020,2,False
5845,128,105173,32,Adrian Mannarino,L,183.0,32.1,106058,0,Jack Sock,R,185.0,27.9,5,64,151.0,13.0,1.0,100.0,62.0,48.0,18.0,16.0,6.0,9.0,8.0,7.0,96.0,51.0,36.0,18.0,17.0,5.0,11.0,39.0,1191.0,389.0,95.0,2020,2,True
5846,128,100644,5,Alexander Zverev,R,198.0,23.3,206909,0,Brandon Nakashima,R,185.0,19.0,5,64,175.0,24.0,10.0,129.0,97.0,81.0,11.0,21.0,5.0,5.0,5.0,4.0,137.0,80.0,52.0,34.0,20.0,5.0,10.0,7.0,3630.0,223.0,229.0,2020,2,True
5847,128,126610,6,Matteo Berrettini,R,196.0,24.3,200005,0,Ugo Humbert,L,188.0,22.1,5,64,127.0,17.0,1.0,87.0,59.0,51.0,19.0,17.0,1.0,1.0,5.0,6.0,100.0,63.0,45.0,19.0,16.0,4.0,6.0,8.0,2940.0,42.0,1111.0,2020,2,True
5848,128,134770,30,Casper Ruud,R,183.0,21.6,200325,0,Emil Ruusuvuori,R,188.0,21.4,5,64,127.0,12.0,5.0,97.0,60.0,45.0,15.0,12.0,11.0,12.0,4.0,9.0,68.0,41.0,31.0,8.0,12.0,3.0,7.0,37.0,1279.0,92.0,648.0,2020,2,True
5849,128,106099,0,Salvatore Caruso,R,185.0,27.7,124014,0,Ernesto Escobedo,R,185.0,24.1,5,64,189.0,15.0,5.0,138.0,75.0,57.0,34.0,19.0,14.0,15.0,21.0,12.0,128.0,65.0,53.0,30.0,19.0,9.0,12.0,100.0,623.0,185.0,284.0,2020,2,True
5850,128,126094,10,Andrey Rublev,R,188.0,22.8,106296,0,Gregoire Barrere,R,183.0,26.5,5,64,112.0,13.0,2.0,96.0,58.0,47.0,21.0,16.0,5.0,7.0,7.0,1.0,85.0,50.0,34.0,16.0,15.0,1.0,6.0,14.0,2234.0,93.0,647.0,2020,2,True
5851,128,105916,0,Marton Fucsovics,R,188.0,28.5,105777,14,Grigor Dimitrov,R,188.0,29.2,5,64,290.0,5.0,3.0,168.0,103.0,69.0,38.0,25.0,8.0,14.0,6.0,9.0,213.0,137.0,89.0,34.0,27.0,27.0,35.0,66.0,787.0,20.0,1885.0,2020,2,False
5852,128,126207,0,Frances Tiafoe,R,188.0,22.6,105357,0,John Millman,R,183.0,31.2,5,64,237.0,12.0,6.0,172.0,107.0,68.0,33.0,24.0,16.0,23.0,14.0,5.0,155.0,90.0,63.0,35.0,23.0,9.0,15.0,82.0,700.0,43.0,1096.0,2020,2,False
5853,128,200670,0,J J Wolf,R,183.0,21.6,106148,0,Roberto Carballes Baena,R,183.0,27.4,5,64,117.0,13.0,4.0,76.0,45.0,36.0,15.0,13.0,5.0,7.0,6.0,5.0,91.0,61.0,30.0,17.0,14.0,4.0,11.0,138.0,402.0,101.0,614.0,2020,2,False
5854,128,106421,3,Daniil Medvedev,R,198.0,24.5,106331,0,Christopher Oconnell,R,183.0,26.2,5,64,136.0,9.0,1.0,82.0,49.0,41.0,18.0,14.0,2.0,2.0,4.0,2.0,103.0,69.0,41.0,17.0,13.0,13.0,17.0,5.0,5890.0,116.0,498.0,2020,2,True
5855,128,105138,8,Roberto Bautista Agut,R,183.0,32.3,200175,0,Miomir Kecmanovic,R,183.0,21.0,5,64,158.0,7.0,4.0,123.0,72.0,54.0,33.0,10.0,5.0,6.0,12.0,1.0,120.0,81.0,57.0,18.0,10.0,14.0,17.0,11.0,2540.0,47.0,1028.0,2020,2,True
5856,128,105577,0,Vasek Pospisil,R,193.0,30.1,105683,25,Milos Raonic,R,196.0,29.6,5,64,198.0,20.0,5.0,132.0,88.0,72.0,27.0,23.0,5.0,5.0,29.0,11.0,133.0,91.0,75.0,19.0,21.0,8.0,10.0,94.0,642.0,18.0,1950.0,2020,2,False
5857,128,200282,21,Alex De Minaur,R,183.0,21.5,104755,0,Richard Gasquet,R,185.0,34.2,5,64,182.0,11.0,8.0,137.0,80.0,64.0,27.0,10.0,6.0,9.0,8.0,3.0,135.0,83.0,52.0,26.0,9.0,6.0,12.0,28.0,1485.0,51.0,985.0,2020,2,True
5858,128,200000,15,Felix Auger Aliassime,R,193.0,20.0,104918,0,Andy Murray,R,190.0,33.2,5,64,128.0,24.0,2.0,70.0,46.0,41.0,15.0,14.0,0.0,0.0,2.0,2.0,95.0,52.0,29.0,25.0,13.0,5.0,9.0,21.0,1806.0,115.0,502.0,2020,2,True
5859,128,144895,0,Corentin Moutet,L,178.0,21.3,105554,23,Daniel Evans,R,175.0,30.2,5,64,255.0,6.0,6.0,150.0,97.0,67.0,26.0,22.0,6.0,11.0,5.0,12.0,163.0,88.0,59.0,35.0,23.0,12.0,18.0,77.0,722.0,31.0,1384.0,2020,2,False
5860,128,105227,31,Marin Cilic,R,198.0,31.9,105613,0,Norbert Gombos,R,193.0,30.0,5,64,178.0,15.0,8.0,124.0,77.0,57.0,22.0,21.0,4.0,8.0,6.0,7.0,127.0,74.0,55.0,26.0,20.0,8.0,12.0,38.0,1225.0,104.0,550.0,2020,2,True
5861,128,106233,2,Dominic Thiem,R,185.0,26.9,111576,0,Sumit Nagal,R,178.0,23.0,5,64,119.0,7.0,1.0,74.0,47.0,35.0,18.0,13.0,6.0,8.0,1.0,4.0,90.0,64.0,36.0,10.0,13.0,8.0,15.0,3.0,7135.0,124.0,448.0,2020,2,True
5862,128,104925,1,Novak Djokovic,R,188.0,33.2,105526,28,Jan Lennard Struff,R,193.0,30.3,5,32,103.0,4.0,5.0,81.0,51.0,41.0,17.0,13.0,4.0,4.0,8.0,3.0,76.0,44.0,27.0,14.0,12.0,6.0,11.0,1.0,10860.0,29.0,1405.0,2020,2,True
5863,128,105807,20,Pablo Carreno Busta,R,188.0,29.1,105575,0,Ricardas Berankis,R,175.0,30.1,5,32,114.0,2.0,2.0,77.0,51.0,37.0,15.0,14.0,3.0,6.0,3.0,3.0,86.0,48.0,29.0,15.0,13.0,11.0,18.0,27.0,1500.0,65.0,809.0,2020,2,True
5864,128,133430,12,Denis Shapovalov,L,185.0,21.3,126203,19,Taylor Fritz,R,193.0,22.8,5,32,206.0,22.0,10.0,150.0,102.0,78.0,23.0,24.0,10.0,15.0,18.0,5.0,143.0,84.0,67.0,27.0,25.0,3.0,9.0,17.0,2075.0,25.0,1545.0,2020,2,True
5865,128,105676,7,David Goffin,R,180.0,29.7,105936,26,Filip Krajinovic,R,185.0,28.5,5,32,124.0,8.0,7.0,97.0,63.0,46.0,13.0,15.0,4.0,8.0,7.0,3.0,88.0,51.0,31.0,14.0,15.0,6.0,13.0,10.0,2555.0,26.0,1503.0,2020,2,True
5866,128,106432,27,Borna Coric,R,188.0,23.7,126774,4,Stefanos Tsitsipas,R,193.0,22.0,5,32,276.0,4.0,2.0,171.0,112.0,77.0,35.0,28.0,10.0,15.0,16.0,3.0,179.0,121.0,81.0,37.0,30.0,7.0,13.0,32.0,1355.0,6.0,5095.0,2020,2,False
5867,128,111442,0,Jordan Thompson,R,183.0,26.3,105062,0,Mikhail Kukushkin,R,183.0,32.6,5,32,143.0,11.0,2.0,86.0,56.0,43.0,15.0,15.0,3.0,5.0,2.0,2.0,97.0,48.0,24.0,25.0,14.0,7.0,13.0,63.0,829.0,90.0,661.0,2020,2,True
5868,128,200221,0,Alejandro Davidovich Fokina,R,183.0,21.2,111815,0,Cameron Norrie,L,188.0,25.0,5,32,163.0,4.0,3.0,114.0,78.0,53.0,25.0,19.0,5.0,8.0,8.0,6.0,118.0,76.0,49.0,19.0,19.0,12.0,18.0,99.0,627.0,76.0,727.0,2020,2,False
5869,128,100644,5,Alexander Zverev,R,198.0,23.3,105173,32,Adrian Mannarino,L,183.0,32.1,5,32,172.0,14.0,11.0,116.0,73.0,58.0,22.0,20.0,6.0,8.0,4.0,2.0,121.0,75.0,47.0,23.0,19.0,2.0,9.0,7.0,3630.0,39.0,1191.0,2020,2,True
5870,128,126610,6,Matteo Berrettini,R,196.0,24.3,134770,30,Casper Ruud,R,183.0,21.6,5,32,123.0,13.0,4.0,88.0,53.0,45.0,19.0,14.0,5.0,5.0,2.0,3.0,86.0,54.0,37.0,16.0,14.0,6.0,10.0,8.0,2940.0,37.0,1279.0,2020,2,True
5871,128,126094,10,Andrey Rublev,R,188.0,22.8,106099,0,Salvatore Caruso,R,185.0,27.7,5,32,84.0,17.0,3.0,60.0,38.0,33.0,9.0,11.0,1.0,2.0,3.0,2.0,70.0,40.0,20.0,8.0,11.0,5.0,13.0,14.0,2234.0,100.0,623.0,2020,2,True
5872,128,126207,0,Frances Tiafoe,R,188.0,22.6,105916,0,Marton Fucsovics,R,188.0,28.5,5,32,104.0,4.0,1.0,81.0,47.0,39.0,18.0,13.0,5.0,6.0,4.0,2.0,65.0,38.0,20.0,12.0,12.0,3.0,9.0,82.0,700.0,66.0,787.0,2020,2,False
5873,128,106421,3,Daniil Medvedev,R,198.0,24.5,200670,0,J J Wolf,R,183.0,21.6,5,32,108.0,13.0,1.0,77.0,40.0,32.0,20.0,13.0,2.0,4.0,3.0,8.0,89.0,46.0,28.0,15.0,13.0,3.0,10.0,5.0,5890.0,138.0,402.0,2020,2,True
5874,128,105577,0,Vasek Pospisil,R,193.0,30.1,105138,8,Roberto Bautista Agut,R,183.0,32.3,5,32,220.0,19.0,7.0,162.0,100.0,75.0,30.0,24.0,12.0,15.0,2.0,3.0,130.0,85.0,62.0,23.0,23.0,4.0,8.0,94.0,642.0,11.0,2540.0,2020,2,False
5875,128,200282,21,Alex De Minaur,R,183.0,21.5,111575,11,Karen Khachanov,R,198.0,24.2,5,32,182.0,8.0,6.0,141.0,81.0,56.0,27.0,21.0,5.0,10.0,6.0,5.0,137.0,90.0,52.0,28.0,21.0,7.0,13.0,28.0,1485.0,16.0,2120.0,2020,2,False
5876,128,200000,15,Felix Auger Aliassime,R,193.0,20.0,144895,0,Corentin Moutet,L,178.0,21.3,5,32,117.0,5.0,4.0,76.0,49.0,36.0,17.0,12.0,3.0,4.0,2.0,3.0,76.0,45.0,22.0,12.0,11.0,7.0,14.0,21.0,1806.0,77.0,722.0,2020,2,True
5877,128,106233,2,Dominic Thiem,R,185.0,26.9,105227,31,Marin Cilic,R,198.0,31.9,5,32,147.0,9.0,2.0,104.0,61.0,53.0,20.0,17.0,7.0,8.0,5.0,3.0,98.0,61.0,45.0,16.0,17.0,5.0,10.0,3.0,7135.0,38.0,1225.0,2020,2,True
5878,128,105807,20,Pablo Carreno Busta,R,188.0,29.1,104925,1,Novak Djokovic,R,188.0,33.2,5,16,60.0,3.0,0.0,36.0,24.0,18.0,6.0,5.0,4.0,4.0,9.0,0.0,28.0,20.0,16.0,5.0,6.0,1.0,2.0,27.0,1500.0,1.0,10860.0,2020,2,False
5879,128,133430,12,Denis Shapovalov,L,185.0,21.3,105676,7,David Goffin,R,180.0,29.7,5,16,210.0,13.0,5.0,130.0,83.0,63.0,25.0,21.0,6.0,7.0,3.0,5.0,157.0,95.0,65.0,27.0,20.0,11.0,16.0,17.0,2075.0,10.0,2555.0,2020,2,False
5880,128,106432,27,Borna Coric,R,188.0,23.7,111442,0,Jordan Thompson,R,183.0,26.3,5,16,128.0,4.0,0.0,87.0,62.0,47.0,12.0,14.0,1.0,2.0,2.0,4.0,80.0,44.0,28.0,14.0,14.0,5.0,11.0,32.0,1355.0,63.0,829.0,2020,2,True
5881,128,100644,5,Alexander Zverev,R,198.0,23.3,200221,0,Alejandro Davidovich Fokina,R,183.0,21.2,5,16,94.0,18.0,2.0,77.0,51.0,38.0,13.0,11.0,6.0,7.0,2.0,4.0,75.0,53.0,23.0,9.0,12.0,3.0,11.0,7.0,3630.0,99.0,627.0,2020,2,True
5882,128,126094,10,Andrey Rublev,R,188.0,22.8,126610,6,Matteo Berrettini,R,196.0,24.3,5,16,162.0,9.0,4.0,117.0,68.0,58.0,24.0,19.0,7.0,8.0,5.0,3.0,110.0,62.0,44.0,25.0,18.0,5.0,9.0,14.0,2234.0,8.0,2940.0,2020,2,False
5883,128,106421,3,Daniil Medvedev,R,198.0,24.5,126207,0,Frances Tiafoe,R,188.0,22.6,5,16,98.0,7.0,1.0,60.0,31.0,22.0,20.0,11.0,0.0,1.0,1.0,1.0,70.0,44.0,24.0,6.0,12.0,3.0,11.0,5.0,5890.0,82.0,700.0,2020,2,True
5884,128,200282,21,Alex De Minaur,R,183.0,21.5,105577,0,Vasek Pospisil,R,193.0,30.1,5,16,137.0,2.0,2.0,85.0,50.0,40.0,22.0,16.0,1.0,2.0,9.0,6.0,110.0,66.0,48.0,14.0,14.0,3.0,7.0,28.0,1485.0,94.0,642.0,2020,2,True
5885,128,106233,2,Dominic Thiem,R,185.0,26.9,200000,15,Felix Auger Aliassime,R,193.0,20.0,5,16,127.0,3.0,2.0,80.0,54.0,40.0,18.0,14.0,2.0,3.0,12.0,2.0,88.0,53.0,32.0,14.0,13.0,8.0,14.0,3.0,7135.0,21.0,1806.0,2020,2,True
5886,128,105807,20,Pablo Carreno Busta,R,188.0,29.1,133430,12,Denis Shapovalov,L,185.0,21.3,5,8,248.0,5.0,1.0,144.0,102.0,69.0,23.0,26.0,8.0,16.0,26.0,11.0,169.0,104.0,82.0,26.0,24.0,16.0,21.0,27.0,1500.0,17.0,2075.0,2020,2,False
5887,128,100644,5,Alexander Zverev,R,198.0,23.3,106432,27,Borna Coric,R,188.0,23.7,5,8,205.0,18.0,12.0,141.0,100.0,76.0,17.0,21.0,11.0,15.0,5.0,2.0,127.0,92.0,64.0,20.0,21.0,5.0,8.0,7.0,3630.0,32.0,1355.0,2020,2,True
5888,128,106421,3,Daniil Medvedev,R,198.0,24.5,126094,10,Andrey Rublev,R,188.0,22.8,5,8,147.0,16.0,3.0,97.0,57.0,51.0,26.0,18.0,0.0,0.0,10.0,1.0,100.0,51.0,40.0,30.0,17.0,0.0,1.0,5.0,5890.0,14.0,2234.0,2020,2,True
5889,128,106233,2,Dominic Thiem,R,185.0,26.9,200282,21,Alex De Minaur,R,183.0,21.5,5,8,124.0,11.0,3.0,89.0,53.0,44.0,14.0,13.0,5.0,7.0,1.0,3.0,76.0,43.0,21.0,17.0,12.0,6.0,13.0,3.0,7135.0,28.0,1485.0,2020,2,True
5890,128,100644,5,Alexander Zverev,R,198.0,23.3,105807,20,Pablo Carreno Busta,R,188.0,29.1,5,4,203.0,24.0,8.0,138.0,86.0,67.0,19.0,22.0,9.0,16.0,4.0,1.0,149.0,106.0,68.0,18.0,23.0,14.0,22.0,7.0,3630.0,27.0,1500.0,2020,2,True
5891,128,106233,2,Dominic Thiem,R,185.0,26.9,106421,3,Daniil Medvedev,R,198.0,24.5,5,4,176.0,2.0,3.0,114.0,67.0,53.0,26.0,17.0,6.0,8.0,12.0,4.0,126.0,74.0,56.0,21.0,17.0,6.0,10.0,3.0,7135.0,5.0,5890.0,2020,2,True
